Date,Product ID,Product Name,Category,Units Sold,Current Stock,Pack Size,Lead Time Days,Unit Price,Discount,Supplier,Reorder Qty,Safety Stock,Price,Competitor Pricing,Holiday/Promotion,Weather Condition
2025-10-01,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,175.24,0,Normal
2025-10-02,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,146.21,0,Normal
2025-10-03,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,174.81,0,Normal
2025-10-04,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,146.41,0,Normal
2025-10-05,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,159.65,0,Normal
2025-10-06,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,185.73,0,Normal
2025-10-07,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,5,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,140.2,0,Normal
2025-10-08,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,159.0,0,Normal
2025-10-09,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,146.63,0,Normal
2025-10-10,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,2,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,177.5,0,Normal
2025-10-11,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,1,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,162.07,0,Normal
2025-10-12,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,174.85,0,Normal
2025-10-13,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,4,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,165.0,0,Normal
2025-10-14,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,157.79,0,Normal
2025-10-15,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,152.78,0,Normal
2025-10-16,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,159.55,0,Normal
2025-10-17,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,152.66,0,Normal
2025-10-18,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,183.3,0,Normal
2025-10-19,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,2,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,171.32,0,Normal
2025-10-20,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,163.8,0,Normal
2025-10-21,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,168.32,0,Normal
2025-10-22,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,156.43,0,Normal
2025-10-23,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,170.03,0,Normal
2025-10-24,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,145.2,0,Normal
2025-10-25,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,163.83,0,Normal
2025-10-26,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,148.27,0,Normal
2025-10-27,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,168.26,0,Normal
2025-10-28,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,173.17,0,Normal
2025-10-29,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,163.65,0,Normal
2025-10-30,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,150.56,0,Normal
2025-10-31,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,160.89,0,Normal
2025-11-01,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,1,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,183.99,0,Normal
2025-11-02,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,3,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,183.55,0,Normal
2025-11-03,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,173.44,0,Normal
2025-11-04,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,179.9,0,Normal
2025-11-05,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,144.9,0,Normal
2025-11-06,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,163.89,0,Normal
2025-11-07,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,2,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,178.78,0,Normal
2025-11-08,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,13,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,138.77,0,Normal
2025-11-09,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,1,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,158.61,0,Normal
2025-11-10,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,145.63,0,Normal
2025-11-11,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,141.57,0,Normal
2025-11-12,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,185.98,0,Normal
2025-11-13,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,153.52,0,Normal
2025-11-14,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,147.46,0,Normal
2025-11-15,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,172.17,0,Normal
2025-11-16,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,164.54,0,Normal
2025-11-17,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,154.45,0,Normal
2025-11-18,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,141.28,0,Normal
2025-11-19,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,161.17,0,Normal
2025-11-20,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,145.93,0,Normal
2025-11-21,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,155.4,0,Normal
2025-11-22,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,165.59,0,Normal
2025-11-23,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,149.33,0,Normal
2025-11-24,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,168.99,0,Normal
2025-11-25,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,1,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,183.58,0,Normal
2025-11-26,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,151.7,0,Normal
2025-11-27,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,2,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,178.36,0,Normal
2025-11-28,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,180.67,0,Normal
2025-11-29,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,166.82,0,Normal
2025-11-30,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,5,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,153.22,0,Normal
2025-12-01,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,168.78,0,Normal
2025-12-02,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,157.98,0,Normal
2025-12-03,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,150.73,0,Normal
2025-12-04,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,164.7,0,Normal
2025-12-05,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,170.48,0,Normal
2025-12-06,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,142.08,0,Normal
2025-12-07,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,145.73,0,Normal
2025-12-08,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,173.96,0,Normal
2025-12-09,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,151.96,0,Normal
2025-12-10,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,151.13,0,Normal
2025-12-11,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,143.29,0,Normal
2025-12-12,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,177.19,0,Normal
2025-12-13,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,166.96,0,Normal
2025-12-14,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,175.69,0,Normal
2025-12-15,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,154.41,0,Normal
2025-12-16,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,175.98,0,Normal
2025-12-17,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,167.2,0,Normal
2025-12-18,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,151.83,0,Normal
2025-12-19,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,177.7,0,Normal
2025-12-20,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,180.82,0,Normal
2025-12-21,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,170.92,0,Normal
2025-12-22,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,161.4,0,Normal
2025-12-23,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,1,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,146.5,0,Normal
2025-12-24,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,176.53,0,Normal
2025-12-25,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,186.57,0,Normal
2025-12-26,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,142.75,0,Normal
2025-12-27,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,177.51,0,Normal
2025-12-28,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,145.45,0,Normal
2025-12-29,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,146.34,0,Normal
2025-12-30,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,180.98,0,Normal
2025-12-31,SKU-2929,Visionary clear-thinking capacity,MRO / Parts,0,7,1,24,162.7,0.04,"Alvarez, Pierce and Baker",3,6,162.7,154.08,0,Normal
2025-01-01,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,2,41,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,40.2,0,Normal
2025-01-02,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,7,41,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,42.4,0,Normal
2025-01-03,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,14,41,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,37.53,0,Normal
2025-01-04,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,5,41,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,43.17,0,Normal
2025-01-05,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,16,41,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,40.84,0,Normal
2025-01-06,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,6,40,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,40.94,0,Normal
2025-01-07,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,9,40,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,42.08,0,Normal
2025-01-08,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,24,40,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,40.01,0,Normal
2025-01-09,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,40,40,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,42.68,0,Normal
2025-01-10,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,3,39,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,42.79,0,Normal
2025-01-11,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,9,39,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,47.28,0,Normal
2025-01-12,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,17,39,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,46.75,0,Normal
2025-01-13,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,13,39,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,48.19,0,Normal
2025-01-14,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,16,38,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,48.07,0,Normal
2025-01-15,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,5,38,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,46.64,0,Normal
2025-01-16,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,16,38,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,45.09,0,Normal
2025-01-17,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,8,38,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,46.72,0,Normal
2025-01-18,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,10,37,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,43.17,0,Normal
2025-01-19,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,0,37,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,42.27,0,Normal
2025-01-20,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,15,37,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,46.08,0,Normal
2025-01-21,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,24,37,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,44.76,0,Normal
2025-01-22,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,6,37,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,43.14,0,Normal
2025-01-23,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,0,36,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,41.58,0,Normal
2025-01-24,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,4,36,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,40.47,0,Normal
2025-01-25,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,11,36,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,36.36,0,Normal
2025-01-26,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,3,36,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,40.69,0,Normal
2025-01-27,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,16,35,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,41.97,0,Normal
2025-01-28,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,0,35,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,44.56,0,Normal
2025-01-29,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,9,35,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,45.31,0,Normal
2025-01-30,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,16,35,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,38.76,0,Normal
2025-01-31,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,1,34,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,43.16,0,Normal
2025-02-01,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,15,34,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,48.73,0,Normal
2025-02-02,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,1,34,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,47.99,0,Normal
2025-02-03,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,23,34,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,40.9,0,Normal
2025-02-04,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,4,33,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,38.32,0,Normal
2025-02-05,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,8,33,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,45.55,0,Normal
2025-02-06,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,0,33,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,36.18,0,Normal
2025-02-07,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,13,33,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,41.66,0,Normal
2025-02-08,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,3,33,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,42.73,0,Normal
2025-02-09,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,1,32,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,36.11,0,Normal
2025-02-10,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,9,32,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,39.99,0,Normal
2025-02-11,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,5,32,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,37.24,0,Normal
2025-02-12,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,26,32,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,40.73,0,Normal
2025-02-13,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,2,31,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,39.27,0,Normal
2025-02-14,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,3,31,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,47.76,0,Normal
2025-02-15,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,2,31,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,43.76,0,Normal
2025-02-16,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,5,31,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,36.47,0,Normal
2025-02-17,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,8,30,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,39.54,0,Normal
2025-02-18,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,11,30,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,42.13,0,Normal
2025-02-19,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,5,30,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,36.6,0,Normal
2025-02-20,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,11,30,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,44.89,0,Normal
2025-02-21,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,7,29,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,39.26,0,Normal
2025-02-22,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,0,29,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,43.99,0,Normal
2025-02-23,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,11,29,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,48.39,0,Normal
2025-02-24,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,7,29,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,46.51,0,Normal
2025-02-25,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,0,29,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,47.02,0,Normal
2025-02-26,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,3,28,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,47.84,0,Normal
2025-02-27,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,3,28,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,48.72,0,Normal
2025-02-28,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,6,28,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,44.08,0,Normal
2025-03-01,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,3,28,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,42.28,0,Normal
2025-03-02,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,2,27,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,42.06,0,Normal
2025-03-03,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,2,27,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,47.17,0,Normal
2025-03-04,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,2,27,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,45.59,0,Normal
2025-03-05,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,0,27,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,46.31,0,Normal
2025-03-06,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,9,26,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,36.53,0,Normal
2025-03-07,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,7,26,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,36.41,0,Normal
2025-03-08,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,2,26,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,47.42,0,Normal
2025-03-09,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,0,26,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,37.99,0,Normal
2025-03-10,SKU-3030,Robust interactive data-warehouse,Seasonal overlay,0,25,6,5,42.4,0.11,"Campos, Vaughn and Marquez",42,20,42.4,45.4,0,Normal
